"Item","RM","BM","Brand","Quality","SPL","TT","MTM","Purpose","Type","D1","W1","L1","D2","L2","Zn","D3","L3","A1_DEG","D1_Inch","W1_Inch","L1_Inch","Is PL","ROL","CETSH","Template or Variant Of","Description","EOL","Created By","Creation"
"HR4XSQ00FP1","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",25.4,25.4,127,"","","","","",15,"1","1","5","No","","82078000","H4SQ-Square Tool Bits-BSW (D >= 13mm)","HSS Rohit- 3X  SQ 1""x1""x5"" 15°","2099-12-31","Administrator","2010-12-25 15:11:13"
"HR4XSQ00FQ9","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",25.4,25.4,152.4,"","","","","",15,"1","1","6","Yes","","82078000","H4SQ-Square Tool Bits-BSW (D >= 13mm)","HSS Rohit- 3X  SQ 1""x1""x6"" 15°","2099-12-31","Administrator","2010-10-06 17:31:09"
"HR4XSQ00FR7","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",25.4,25.4,203.2,"","","","","",15,"1","1","8","Yes","","82078000","H4SQ-Square Tool Bits-BSW (D >= 13mm)","HSS Rohit- 3X  SQ 1""x1""x8"" 15°","2099-12-31","Administrator","2010-10-06 17:31:09"
"HR4XSQ00FS4","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",31.75,31.75,101.6,"","","","","",15,"1+1/4","1+1/4","4","No","","82078000","H4SQ-Square Tool Bits-BSW (D >= 13mm)","HSS Rohit- 3X  SQ 1+1/4""x1+1/4""x4"" 15°","2099-12-31","Administrator","2010-12-25 15:11:13"
"HR4XSQ00FT2","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",31.75,31.75,152.4,"","","","","",15,"1+1/4","1+1/4","6","No","","82078000","H4SQ-Square Tool Bits-BSW (D >= 13mm)","HSS Rohit- 3X  SQ 1+1/4""x1+1/4""x6"" 15°","2099-12-31","anuj@rigpl.com","2012-01-14 13:03:16"
"HR4XSQ00FU0","-","HSS","Rohit","H-3X","None","Square Tool Bits","-","-","-",31.75,31.75,203.2,"","","","","",15,"1+1/4","1+1/4","8","No","","82078000","H4SQ-Square Tool Bits-BSW (D >= 13mm)","HSS Rohit- 3X  SQ 1+1/4""x1+1/4""x8"" 15°","2099-12-31","anuj@rigpl.com","2012-01-14 13:08:21"
"HR42SQ00FV2","-","HSS","Rohit","H-3X","TiN","Square Tool Bits","-","-","-",9.525,9.525,203.2,"","","","","",15,"3/8","3/8","8","No",100,"82078000","H4SQ-Square Tool Bits-BSW (7mm =< D < 13mm)","HSS Rohit- 3X TiN SQ 3/8""x3/8""x8"" 15°","2099-12-31","ramesh.pant@rigpl.com","2011-02-17 05:01:02"
"HR42SQ00FW0","-","HSS","Rohit","H-3X","TiN","Square Tool Bits","-","-","-",9.525,9.525,254,"","","","","",15,"3/8","3/8","10","No","","82078000","H4SQ-Square Tool Bits-BSW (7mm =< D < 13mm)","HSS Rohit- 3X TiN SQ 3/8""x3/8""x10"" 15°","2099-12-31","aditya@rigpl.com","2011-09-26 11:40:27"
"HR42SQ00FX7","-","HSS","Rohit","H-3X","TiN","Square Tool Bits","-","-","-",12.7,12.7,203.2,"","","","","",15,"1/2","1/2","8","No","","82078000","H4SQ-Square Tool Bits-BSW (7mm =< D < 13mm)","HSS Rohit- 3X TiN SQ 1/2""x1/2""x8"" 15°","2099-12-31","Administrator","2011-02-21 23:27:37"
"HR6XSQ00N84","-","HSS","Rohit","H-4X","None","Square Tool Bits","-","-","-",9.525,9.525,203.2,"","","","","",15,"3/8","3/8","8","No","","82078000","H6SQ-Square Tool Bits-BSW","HSS Rohit- 4X  SQ 3/8""x3/8""x8"" 15°","2099-12-31","aditya@rigpl.com","2014-07-25 17:33:09.980977"
"HR6XSQ00NE5","-","HSS","Rohit","H-4X","None","Square Tool Bits","-","-","-",12.7,12.7,101.6,"","","","","",15,"1/2","1/2","4","No","","82078000","H6SQ-Square Tool Bits-BSW","HSS Rohit- 4X  SQ 1/2""x1/2""x4"" 15°","2099-12-31","abhinav@rigpl.com","2014-08-27 18:39:27.712296"
"HR6XSQ00N92","-","HSS","Rohit","H-4X","None","Square Tool Bits","-","-","-",12.7,12.7,203.2,"","","","","",15,"1/2","1/2","8","No","","82078000","H6SQ-Square Tool Bits-BSW","HSS Rohit- 4X  SQ 1/2""x1/2""x8"" 15°","2099-12-31","aditya@rigpl.com","2014-07-25 17:34:51.761202"
"HR6XSQ00NA4","-","HSS","Rohit","H-4X","None","Square Tool Bits","-","-","-",25.4,25.4,152.4,"","","","","",15,"1","1","6","No","","82078000","H6SQ-Square Tool Bits-BSW","HSS Rohit- 4X  SQ 1""x1""x6"" 15°","2099-12-31","aditya@rigpl.com","2014-07-25 17:36:47.751251"
"HR37SQ00FY5","-","HSS","Rohit","H-SP","CRY","Square Tool Bits","-","-","-",12.7,12.7,101.6,"","","","","",15,"1/2","1/2","4","No","","82078000","H3SQ-Square Tool Bits-BSW (D >= 10mm)","HSS Rohit- SP CRY SQ 1/2""x1/2""x4"" 15°","2099-12-31","Administrator","2010-10-06 17:31:01"
"HR3XSQ00G35","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",3,3,75,"","","","","",15,"-","-","-","Yes","","82078000","H3SQ-Square Tool Bits-Metric (D < 10mm)","HSS Rohit- SP  SQ 3x3x75 15°","2099-12-31","Administrator","2010-10-06 17:31:05"
"HR3XSQ00G43","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",3,3,100,"","","","","",15,"-","-","-","Yes","","82078000","H3SQ-Square Tool Bits-Metric (D < 10mm)","HSS Rohit- SP  SQ 3x3x100 15°","2099-12-31","Administrator","2010-10-06 17:31:05"
"HR3XSQ00G50","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",3.175,3.175,63.5,"","","","","",15,"1/8","1/8","2+1/2","No","","82078000","H3SQ-Square Tool Bits-BSW (D < 10mm)","HSS Rohit- SP  SQ 1/8""x1/8""x2+1/2"" 15°","2099-12-31","aditya@rigpl.com","2012-07-04 14:49:28"
"HR3XSQ00G68","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",3.175,3.175,76.2,"","","","","",15,"1/8","1/8","3","Yes","","82078000","H3SQ-Square Tool Bits-BSW (D < 10mm)","HSS Rohit- SP  SQ 1/8""x1/8""x3"" 15°","2099-12-31","Administrator","2010-10-06 17:31:05"
"HR3XSQ00G76","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",3.175,3.175,101.6,"","","","","",15,"1/8","1/8","4","Yes","","82078000","H3SQ-Square Tool Bits-BSW (D < 10mm)","HSS Rohit- SP  SQ 1/8""x1/8""x4"" 15°","2099-12-31","Administrator","2010-10-06 17:31:05"
"HR3XSQ00G84","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",3.969,3.969,76.2,"","","","","",15,"5/32","5/32","3","No","","82078000","H3SQ-Square Tool Bits-BSW (D < 10mm)","HSS Rohit- SP  SQ 5/32""x5/32""x3"" 15°","2099-12-31","Administrator","2010-10-06 17:31:05"
"HR3XSQ00GC0","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",4.763,4.763,76.2,"","","","","",15,"3/16","3/16","3","Yes","","82078000","H3SQ-Square Tool Bits-BSW (D < 10mm)","HSS Rohit- SP  SQ 3/16""x3/16""x3"" 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00GD7","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",4.763,4.763,101.6,"","","","","",15,"3/16","3/16","4","Yes","","82078000","H3SQ-Square Tool Bits-BSW (D < 10mm)","HSS Rohit- SP  SQ 3/16""x3/16""x4"" 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00GE5","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",4.763,4.763,152.4,"","","","","",15,"3/16","3/16","6","Yes","","82078000","H3SQ-Square Tool Bits-BSW (D < 10mm)","HSS Rohit- SP  SQ 3/16""x3/16""x6"" 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00GF3","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",5,5,75,"","","","","",15,"-","-","-","Yes","","82078000","H3SQ-Square Tool Bits-Metric (D < 10mm)","HSS Rohit- SP  SQ 5x5x75 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00GG1","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",5,5,100,"","","","","",15,"-","-","-","Yes","","82078000","H3SQ-Square Tool Bits-Metric (D < 10mm)","HSS Rohit- SP  SQ 5x5x100 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00GH9","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",5,5,150,"","","","","",15,"-","-","-","Yes","","82078000","H3SQ-Square Tool Bits-Metric (D < 10mm)","HSS Rohit- SP  SQ 5x5x150 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00GJ4","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",6,6,60,"","","","","",15,"-","-","-","No","","82078000","H3SQ-Square Tool Bits-Metric (D < 10mm)","HSS Rohit- SP  SQ 6x6x60 15°","2099-12-31","Administrator","2011-04-16 15:15:08"
"HR3XSQ00GK2","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",6,6,75,"","","","","",15,"-","-","-","Yes","","82078000","H3SQ-Square Tool Bits-Metric (D < 10mm)","HSS Rohit- SP  SQ 6x6x75 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00GL0","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",6,6,100,"","","","","",15,"-","-","-","Yes","","82078000","H3SQ-Square Tool Bits-Metric (D < 10mm)","HSS Rohit- SP  SQ 6x6x100 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00GM8","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",6,6,150,"","","","","",15,"-","-","-","Yes","","82078000","H3SQ-Square Tool Bits-Metric (D < 10mm)","HSS Rohit- SP  SQ 6x6x150 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00GN5","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",6,6,200,"","","","","",15,"-","-","-","Yes","","82078000","H3SQ-Square Tool Bits-Metric (D < 10mm)","HSS Rohit- SP  SQ 6x6x200 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00GP1","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",6.35,6.35,63.5,"","","","","",15,"1/4","1/4","2+1/2","No","","82078000","H3SQ-Square Tool Bits-BSW (D < 10mm)","HSS Rohit- SP  SQ 1/4""x1/4""x2+1/2"" 15°","2099-12-31","aditya@rigpl.com","2012-07-04 14:50:49"
"HR3XSQ00GQ9","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",6.35,6.35,76.2,"","","","","",15,"1/4","1/4","3","Yes","","82078000","H3SQ-Square Tool Bits-BSW (D < 10mm)","HSS Rohit- SP  SQ 1/4""x1/4""x3"" 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00GR7","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",6.35,6.35,101.6,"","","","","",15,"1/4","1/4","4","Yes","","82078000","H3SQ-Square Tool Bits-BSW (D < 10mm)","HSS Rohit- SP  SQ 1/4""x1/4""x4"" 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00GS4","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",6.35,6.35,152.4,"","","","","",15,"1/4","1/4","6","Yes",500,"82078000","H3SQ-Square Tool Bits-BSW (D < 10mm)","HSS Rohit- SP  SQ 1/4""x1/4""x6"" 15°","2099-12-31","aditya@rigpl.com","2010-10-06 17:31:06"
"HR3XSQ00GT2","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",6.35,6.35,203.2,"","","","","",15,"1/4","1/4","8","Yes","","82078000","H3SQ-Square Tool Bits-BSW (D < 10mm)","HSS Rohit- SP  SQ 1/4""x1/4""x8"" 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00GU0","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",7,7,100,"","","","","",15,"-","-","-","No","","82078000","H3SQ-Square Tool Bits-Metric (D < 10mm)","HSS Rohit- SP  SQ 7x7x100 15°","2099-12-31","Administrator","2011-04-16 15:15:08"
"HR3XSQ00GV8","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",7,7,150,"","","","","",15,"-","-","-","No","","82078000","H3SQ-Square Tool Bits-Metric (D < 10mm)","HSS Rohit- SP  SQ 7x7x150 15°","2099-12-31","Administrator","2011-04-16 15:15:08"
"HR3XSQ00GW6","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",7.938,7.938,63.5,"","","","","",15,"5/16","5/16","2+1/2","No","","82078000","H3SQ-Square Tool Bits-BSW (D < 10mm)","HSS Rohit- SP  SQ 5/16""x5/16""x2+1/2"" 15°","2099-12-31","aditya@rigpl.com","2012-08-09 16:19:31"
"HR3XSQ00GX3","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",7.938,7.938,76.2,"","","","","",15,"5/16","5/16","3","Yes","","82078000","H3SQ-Square Tool Bits-BSW (D < 10mm)","HSS Rohit- SP  SQ 5/16""x5/16""x3"" 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00GY1","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",7.938,7.938,101.6,"","","","","",15,"5/16","5/16","4","Yes","","82078000","H3SQ-Square Tool Bits-BSW (D < 10mm)","HSS Rohit- SP  SQ 5/16""x5/16""x4"" 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00GZ9","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",7.938,7.938,152.4,"","","","","",15,"5/16","5/16","6","Yes","","82078000","H3SQ-Square Tool Bits-BSW (D < 10mm)","HSS Rohit- SP  SQ 5/16""x5/16""x6"" 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00H00","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",7.938,7.938,203.2,"","","","","",15,"5/16","5/16","8","Yes","","82078000","H3SQ-Square Tool Bits-BSW (D < 10mm)","HSS Rohit- SP  SQ 5/16""x5/16""x8"" 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00H18","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",7.938,7.938,254,"","","","","",15,"5/16","5/16","10","No","","82078000","H3SQ-Square Tool Bits-BSW (D < 10mm)","HSS Rohit- SP  SQ 5/16""x5/16""x10"" 15°","2099-12-31","Administrator","2011-04-16 15:15:08"
"HR3XSQ00H26","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",8,8,75,"","","","","",15,"-","-","-","Yes","","82078000","H3SQ-Square Tool Bits-Metric (D < 10mm)","HSS Rohit- SP  SQ 8x8x75 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00H34","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",8,8,100,"","","","","",15,"-","-","-","Yes","","82078000","H3SQ-Square Tool Bits-Metric (D < 10mm)","HSS Rohit- SP  SQ 8x8x100 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00H42","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",8,8,150,"","","","","",15,"-","-","-","Yes","","82078000","H3SQ-Square Tool Bits-Metric (D < 10mm)","HSS Rohit- SP  SQ 8x8x150 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00H59","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",8,8,200,"","","","","",15,"-","-","-","Yes","","82078000","H3SQ-Square Tool Bits-Metric (D < 10mm)","HSS Rohit- SP  SQ 8x8x200 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00HB1","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",9.2,9.2,200,"","","","","",15,"-","-","-","No","","82078000","H3SQ-Square Tool Bits-Metric (D < 10mm)","HSS Rohit- SP  SQ 9.2x9.2x200 15°","2099-12-31","aditya@rigpl.com","2013-05-21 18:20:59"
"HR3XSQ00HC9","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",9.525,9.525,76.2,"","","","","",15,"3/8","3/8","3","Yes",10,"82078000","H3SQ-Square Tool Bits-BSW (D < 10mm)","HSS Rohit- SP  SQ 3/8""x3/8""x3"" 15°","2099-12-31","aditya@rigpl.com","2010-10-06 17:31:06"
"HR3XSQ00HE4","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",9.525,9.525,101.6,"","","","","",15,"3/8","3/8","4","Yes",2,"82078000","H3SQ-Square Tool Bits-BSW (D < 10mm)","HSS Rohit- SP  SQ 3/8""x3/8""x4"" 15°","2099-12-31","aditya@rigpl.com","2010-10-06 17:31:06"
"HR3XSQ00HF2","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",9.525,9.525,152.4,"","","","","",15,"3/8","3/8","6","Yes","","82078000","H3SQ-Square Tool Bits-BSW (D < 10mm)","HSS Rohit- SP  SQ 3/8""x3/8""x6"" 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00HG0","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",9.525,9.525,203.2,"","","","","",15,"3/8","3/8","8","Yes",30,"82078000","H3SQ-Square Tool Bits-BSW (D < 10mm)","HSS Rohit- SP  SQ 3/8""x3/8""x8"" 15°","2099-12-31","aditya@rigpl.com","2010-10-06 17:31:06"
"HR3XSQ00HH8","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",9.525,9.525,254,"","","","","",15,"3/8","3/8","10","Yes","","82078000","H3SQ-Square Tool Bits-BSW (D < 10mm)","HSS Rohit- SP  SQ 3/8""x3/8""x10"" 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00HJ3","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",10,10,75,"","","","","",15,"-","-","-","Yes","","82078000","H3SQ-Square Tool Bits-Metric (D >= 10mm)","HSS Rohit- SP  SQ 10x10x75 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00HK1","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",10,10,100,"","","","","",15,"-","-","-","Yes","","82078000","H3SQ-Square Tool Bits-Metric (D >= 10mm)","HSS Rohit- SP  SQ 10x10x100 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00HL9","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",10,10,150,"","","","","",15,"-","-","-","Yes","","82078000","H3SQ-Square Tool Bits-Metric (D >= 10mm)","HSS Rohit- SP  SQ 10x10x150 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00HM7","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",10,10,200,"","","","","",15,"-","-","-","Yes","","82078000","H3SQ-Square Tool Bits-Metric (D >= 10mm)","HSS Rohit- SP  SQ 10x10x200 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00HN4","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",10,10,250,"","","","","",15,"-","-","-","Yes","","82078000","H3SQ-Square Tool Bits-Metric (D >= 10mm)","HSS Rohit- SP  SQ 10x10x250 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00HP0","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",12,12,75,"","","","","",15,"-","-","-","Yes","","82078000","H3SQ-Square Tool Bits-Metric (D >= 10mm)","HSS Rohit- SP  SQ 12x12x75 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00HQ8","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",12,12,100,"","","","","",15,"-","-","-","Yes","","82078000","H3SQ-Square Tool Bits-Metric (D >= 10mm)","HSS Rohit- SP  SQ 12x12x100 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00HR6","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",12,12,150,"","","","","",15,"-","-","-","Yes","","82078000","H3SQ-Square Tool Bits-Metric (D >= 10mm)","HSS Rohit- SP  SQ 12x12x150 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00HS3","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",12,12,200,"","","","","",15,"-","-","-","Yes","","82078000","H3SQ-Square Tool Bits-Metric (D >= 10mm)","HSS Rohit- SP  SQ 12x12x200 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00HT1","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",12,12,250,"","","","","",15,"-","-","-","Yes","","82078000","H3SQ-Square Tool Bits-Metric (D >= 10mm)","HSS Rohit- SP  SQ 12x12x250 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00HU9","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",12.7,12.7,76.2,"","","","","",15,"1/2","1/2","3","Yes","","82078000","H3SQ-Square Tool Bits-BSW (D >= 10mm)","HSS Rohit- SP  SQ 1/2""x1/2""x3"" 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00HV7","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",12.7,12.7,101.6,"","","","","",15,"1/2","1/2","4","Yes",5,"82078000","H3SQ-Square Tool Bits-BSW (D >= 10mm)","HSS Rohit- SP  SQ 1/2""x1/2""x4"" 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00HW5","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",12.7,12.7,152.4,"","","","","",15,"1/2","1/2","6","Yes","","82078000","H3SQ-Square Tool Bits-BSW (D >= 10mm)","HSS Rohit- SP  SQ 1/2""x1/2""x6"" 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00HX2","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",12.7,12.7,203.2,"","","","","",15,"1/2","1/2","8","Yes","","82078000","H3SQ-Square Tool Bits-BSW (D >= 10mm)","HSS Rohit- SP  SQ 1/2""x1/2""x8"" 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00HY0","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",12.7,12.7,254,"","","","","",15,"1/2","1/2","10","Yes","","82078000","H3SQ-Square Tool Bits-BSW (D >= 10mm)","HSS Rohit- SP  SQ 1/2""x1/2""x10"" 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00HZ8","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",13,13,100,"","","","","",15,"-","-","-","No","","82078000","H3SQ-Square Tool Bits-Metric (D >= 10mm)","HSS Rohit- SP  SQ 13x13x100 15°","2099-12-31","Administrator","2011-04-16 15:15:08"
"HR3XSQ00J08","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",14,14,100,"","","","","",15,"-","-","-","No","","82078000","H3SQ-Square Tool Bits-Metric (D >= 10mm)","HSS Rohit- SP  SQ 14x14x100 15°","2099-12-31","Administrator","2011-04-16 15:15:08"
"HR3XSQ00J16","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",15.875,15.875,101.6,"","","","","",15,"5/8","5/8","4","Yes","","82078000","H3SQ-Square Tool Bits-BSW (D >= 10mm)","HSS Rohit- SP  SQ 5/8""x5/8""x4"" 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00J24","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",15.875,15.875,114.3,"","","","","",15,"5/8","5/8","4+1/2","No","","82078000","H3SQ-Square Tool Bits-BSW (D >= 10mm)","HSS Rohit- SP  SQ 5/8""x5/8""x4+1/2"" 15°","2099-12-31","aditya@rigpl.com","2012-07-04 14:38:22"
"HR3XSQ00J32","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",15.875,15.875,152.4,"","","","","",15,"5/8","5/8","6","Yes","","82078000","H3SQ-Square Tool Bits-BSW (D >= 10mm)","HSS Rohit- SP  SQ 5/8""x5/8""x6"" 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00J40","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",15.875,15.875,203.2,"","","","","",15,"5/8","5/8","8","Yes",2,"82078000","H3SQ-Square Tool Bits-BSW (D >= 10mm)","HSS Rohit- SP  SQ 5/8""x5/8""x8"" 15°","2099-12-31","aditya@rigpl.com","2010-10-06 17:31:06"
"HR3XSQ00J57","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",16,16,100,"","","","","",15,"-","-","-","Yes","","82078000","H3SQ-Square Tool Bits-Metric (D >= 10mm)","HSS Rohit- SP  SQ 16x16x100 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00J65","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",16,16,150,"","","","","",15,"-","-","-","Yes","","82078000","H3SQ-Square Tool Bits-Metric (D >= 10mm)","HSS Rohit- SP  SQ 16x16x150 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00J73","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",16,16,200,"","","","","",15,"-","-","-","Yes","","82078000","H3SQ-Square Tool Bits-Metric (D >= 10mm)","HSS Rohit- SP  SQ 16x16x200 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00JB9","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",19.05,19.05,101.6,"","","","","",15,"3/4","3/4","4","Yes","","82078000","H3SQ-Square Tool Bits-BSW (D >= 10mm)","HSS Rohit- SP  SQ 3/4""x3/4""x4"" 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00JC7","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",19.05,19.05,127,"","","","","",15,"3/4","3/4","5","No","","82078000","H3SQ-Square Tool Bits-BSW (D >= 10mm)","HSS Rohit- SP  SQ 3/4""x3/4""x5"" 15°","2099-12-31","Administrator","2011-04-16 15:15:08"
"HR3XSQ00JD4","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",19.05,19.05,152.4,"","","","","",15,"3/4","3/4","6","Yes",2,"82078000","H3SQ-Square Tool Bits-BSW (D >= 10mm)","HSS Rohit- SP  SQ 3/4""x3/4""x6"" 15°","2099-12-31","aditya@rigpl.com","2010-10-06 17:31:06"
"HR3XSQ00JE2","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",19.05,19.05,203.2,"","","","","",15,"3/4","3/4","8","Yes","","82078000","H3SQ-Square Tool Bits-BSW (D >= 10mm)","HSS Rohit- SP  SQ 3/4""x3/4""x8"" 15°","2099-12-31","Administrator","2010-10-06 17:31:06"
"HR3XSQ00JF0","-","HSS","Rohit","H-SP","None","Square Tool Bits","-","-","-",20,20,100,"","","","","",15,"-","-","-","Yes","","82078000","H3SQ-Square Tool Bits-Metric (D >= 10mm)","HSS Rohit- SP  SQ 20x20x100 15°","2099-12-31","Administrator","2010-10-06 17:31:07"
